time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-13.4059995516,11.0563793084,100.637766291,0.744822162724,0.388220405502,0.0,-9.66473949081,8.23338544354,27.8199386826,0.387554756484,-0.00841146179771,0.0,900.426298612,900.024894162,900.255100469,900.657844912
3.780000000000003,-13.993428123,11.5579594744,102.307332204,0.768063821299,0.388629518318,0.0,-9.91632584039,8.48665738046,27.8331732579,0.386126230813,-0.0201515984027,0.0,900.548143874,900.072999914,900.693899269,900.708062226
3.840000000000003,-14.5959730635,12.0748887534,103.977892788,0.791246512936,0.387609179395,0.0,-10.1684523237,8.74499234462,27.8531303658,0.386729281209,-0.016443341178,0.0,900.471010188,900.621365879,900.624563126,900.720653913
3.900000000000003,-15.2136416845,12.607448393,105.649844543,0.81481293638,0.388369129494,0.0,-10.4206900966,9.00769928081,27.8796924674,0.378821040623,-0.00311654089827,0.0,900.222769676,900.762446669,900.7397024,900.490424097
3.960000000000003,-15.8464711921,13.1558863791,107.323589946,0.837553611927,0.388680948113,0.0,-10.6736829289,9.27406037023,27.9127505491,0.379296494233,0.00351284374661,0.0,900.497809867,900.766150678,900.239300857,900.327398696
4.020000000000002,-16.4944941376,13.7203872128,108.999498015,0.860339187061,0.39146563768,0.0,-10.9273700699,9.54304206095,27.95181892,0.380280348669,0.0199285544232,0.0,900.111319418,900.775719072,900.199594169,900.308530993
4.080000000000001,-17.1578044448,14.3011090916,110.677955889,0.883768843553,0.395019240552,0.0,-11.1833974547,9.81482316128,27.9979640196,0.387737219844,0.0355923024496,0.0,900.223562036,900.857368477,899.9662548,900.338563849
4.14,-17.8365662674,14.8982389734,112.359438955,0.9074133579,0.397224890656,0.0,-11.4423468747,10.0900158271,28.052839871,0.393396065446,0.0312531623765,0.0,900.770406397,900.594619219,899.921257296,900.223486699
4.199999999999998,-18.5309308076,15.5119751614,114.044496171,0.931079409099,0.399094352628,0.0,-11.7034689818,10.368356372,28.1172410054,0.395180183328,0.0309207521279,0.0,900.608226257,900.594562981,899.940858753,900.087921502
4.259999999999997,-19.2410281317,16.1425067627,115.733729863,0.954854596338,0.400939525691,0.0,-11.9668004888,10.649872301,28.1922325311,0.390949093082,0.0302018379919,0.0,900.466919578,900.43760295,900.123024686,900.026373541
